country_or_area,continent,year,value,category
Japan,Asia,2010,2423.871647,SF6 Emissions
Japan,Asia,2009,2446.633426,SF6 Emissions
Japan,Asia,2008,4177.168722,SF6 Emissions
Japan,Asia,2007,4733.45161,SF6 Emissions
Japan,Asia,2006,5228.902318,SF6 Emissions
Japan,Asia,2005,5053.006415,SF6 Emissions
Japan,Asia,2004,5258.702329,SF6 Emissions
Japan,Asia,2003,5406.310822,SF6 Emissions
Japan,Asia,2002,5735.480799,SF6 Emissions
Japan,Asia,2001,6066.01678,SF6 Emissions
Japan,Asia,2000,7031.358931,SF6 Emissions
Japan,Asia,1999,9176.61669,SF6 Emissions
Japan,Asia,1998,13224.10125,SF6 Emissions
Japan,Asia,1997,14510.54048,SF6 Emissions
Japan,Asia,1996,17022.18776,SF6 Emissions
Japan,Asia,1995,16447.52469,SF6 Emissions
Japan,Asia,1994,15019.95579,SF6 Emissions
Japan,Asia,1993,15701.97057,SF6 Emissions
Japan,Asia,1992,15635.82468,SF6 Emissions
Japan,Asia,1991,14206.04235,SF6 Emissions
Japan,Asia,1990,12850.06988,SF6 Emissions
Latvia,Europe,2014,8.577903643,SF6 Emissions
Latvia,Europe,2013,8.50315813,SF6 Emissions
Latvia,Europe,2012,7.776872976,SF6 Emissions
Latvia,Europe,2011,7.469475624,SF6 Emissions
Latvia,Europe,2010,7.351170072,SF6 Emissions
Latvia,Europe,2009,7.328163504,SF6 Emissions
Latvia,Europe,2008,5.233190064,SF6 Emissions
Latvia,Europe,2007,4.550224272,SF6 Emissions
Latvia,Europe,2006,4.070568816,SF6 Emissions
Latvia,Europe,2005,3.777910752,SF6 Emissions
Latvia,Europe,2004,3.25197768,SF6 Emissions
Latvia,Europe,2003,2.755679136,SF6 Emissions
Latvia,Europe,2002,2.618787024,SF6 Emissions
Latvia,Europe,2001,1.386676848,SF6 Emissions
Latvia,Europe,2000,0.88317624,SF6 Emissions
Latvia,Europe,1999,0.707732064,SF6 Emissions
Latvia,Europe,1998,0.515531712,SF6 Emissions
Latvia,Europe,1997,0.36956976,SF6 Emissions
Latvia,Europe,1996,0.176796672,SF6 Emissions
Latvia,Europe,1995,0.173347488,SF6 Emissions
Liechtenstein,Europe,2014,0.116052,SF6 Emissions
Liechtenstein,Europe,2013,0.174648,SF6 Emissions
Liechtenstein,Europe,2012,0.000456,SF6 Emissions
Liechtenstein,Europe,2011,0.013452,SF6 Emissions
Liechtenstein,Europe,2010,0.023484,SF6 Emissions
Liechtenstein,Europe,2009,0.135888,SF6 Emissions
Liechtenstein,Europe,2008,0.34656,SF6 Emissions
Liechtenstein,Europe,2007,0.114,SF6 Emissions
Liechtenstein,Europe,2006,0.056316,SF6 Emissions
Liechtenstein,Europe,2005,0.255132,SF6 Emissions
Liechtenstein,Europe,2004,0.262884,SF6 Emissions
Liechtenstein,Europe,2003,0.248064,SF6 Emissions
Liechtenstein,Europe,2002,0.243504,SF6 Emissions
Liechtenstein,Europe,2001,0.1653,SF6 Emissions
Liechtenstein,Europe,2000,0.087324,SF6 Emissions
Liechtenstein,Europe,1999,0.00456,SF6 Emissions
Lithuania,Europe,2014,5.9760396,SF6 Emissions
Lithuania,Europe,2013,6.3225996,SF6 Emissions
Lithuania,Europe,2012,3.9924396,SF6 Emissions
Lithuania,Europe,2011,7.7437236,SF6 Emissions
Lithuania,Europe,2010,5.9940516,SF6 Emissions
Lithuania,Europe,2009,3.0512556,SF6 Emissions
Lithuania,Europe,2008,3.4748796,SF6 Emissions
Lithuania,Europe,2007,1.2475476,SF6 Emissions
Lithuania,Europe,2006,1.5359676,SF6 Emissions
Lithuania,Europe,2005,1.6985316,SF6 Emissions
Lithuania,Europe,2004,1.1531556,SF6 Emissions
Lithuania,Europe,2003,2.3512956,SF6 Emissions
Lithuania,Europe,2002,0.7450356,SF6 Emissions
Lithuania,Europe,2001,0.6561156,SF6 Emissions
Lithuania,Europe,2000,0.7233756,SF6 Emissions
Lithuania,Europe,1999,0.5398356,SF6 Emissions
Lithuania,Europe,1998,0.50616,SF6 Emissions
Lithuania,Europe,1997,0.07752,SF6 Emissions
Lithuania,Europe,1996,0.0456,SF6 Emissions
Lithuania,Europe,1995,0.0456,SF6 Emissions
Luxembourg,Europe,2014,8.440939563,SF6 Emissions
Luxembourg,Europe,2013,8.050979881,SF6 Emissions
Luxembourg,Europe,2012,7.682973465,SF6 Emissions
Luxembourg,Europe,2011,7.308528432,SF6 Emissions
Luxembourg,Europe,2010,6.870593441,SF6 Emissions
Luxembourg,Europe,2009,6.49487627,SF6 Emissions
Luxembourg,Europe,2008,6.096472118,SF6 Emissions
Luxembourg,Europe,2007,5.692038667,SF6 Emissions
Luxembourg,Europe,2006,5.269914001,SF6 Emissions
Luxembourg,Europe,2005,4.853274867,SF6 Emissions
Luxembourg,Europe,2004,4.282417061,SF6 Emissions
Luxembourg,Europe,2003,3.732038699,SF6 Emissions
Luxembourg,Europe,2002,3.149161785,SF6 Emissions
Luxembourg,Europe,2001,2.544279075,SF6 Emissions
Luxembourg,Europe,2000,1.925711301,SF6 Emissions
Luxembourg,Europe,1999,1.826257266,SF6 Emissions
Luxembourg,Europe,1998,1.741013134,SF6 Emissions
Luxembourg,Europe,1997,1.697121998,SF6 Emissions
Luxembourg,Europe,1996,1.557622522,SF6 Emissions
Luxembourg,Europe,1995,1.389464289,SF6 Emissions
Luxembourg,Europe,1994,1.296312269,SF6 Emissions
Luxembourg,Europe,1993,1.185363822,SF6 Emissions
Luxembourg,Europe,1992,1.078470229,SF6 Emissions
Luxembourg,Europe,1991,0.975507631,SF6 Emissions
Luxembourg,Europe,1990,0.876210281,SF6 Emissions
Malta,Europe,2014,0.584662201,SF6 Emissions
Malta,Europe,2013,2.676790201,SF6 Emissions
Malta,Europe,2012,0.451510201,SF6 Emissions
Malta,Europe,2011,4.594270201,SF6 Emissions
Malta,Europe,2010,1.694794201,SF6 Emissions
Malta,Europe,2009,1.496890201,SF6 Emissions
Malta,Europe,2008,1.749058201,SF6 Emissions
Malta,Europe,2007,1.582789999,SF6 Emissions
Malta,Europe,2006,1.574659063,SF6 Emissions
Malta,Europe,2005,1.564565503,SF6 Emissions
Malta,Europe,2004,1.543805738,SF6 Emissions
Malta,Europe,2003,2.061559174,SF6 Emissions
Malta,Europe,2002,1.495604236,SF6 Emissions
Malta,Europe,2001,1.489664448,SF6 Emissions
Malta,Europe,2000,1.4691408,SF6 Emissions
Malta,Europe,1999,1.4652648,SF6 Emissions
Malta,Europe,1998,1.4652648,SF6 Emissions
Malta,Europe,1997,1.4472528,SF6 Emissions
Malta,Europe,1996,1.4472528,SF6 Emissions
Malta,Europe,1995,1.4363088,SF6 Emissions
Malta,Europe,1994,1.4314068,SF6 Emissions
Malta,Europe,1993,1.4269608,SF6 Emissions
Malta,Europe,1992,1.4269608,SF6 Emissions
Malta,Europe,1991,0.0106248,SF6 Emissions
Malta,Europe,1990,0.0106248,SF6 Emissions
Monaco,Europe,2013,0.106911936,SF6 Emissions
Monaco,Europe,2012,0.113051064,SF6 Emissions
Monaco,Europe,2011,0.112387128,SF6 Emissions
Monaco,Europe,2010,0.109648392,SF6 Emissions
Monaco,Europe,2009,0.112213164,SF6 Emissions
Monaco,Europe,2008,0.111432264,SF6 Emissions
Monaco,Europe,2007,0.11338668,SF6 Emissions
Monaco,Europe,2006,0.11515938,SF6 Emissions
Monaco,Europe,2005,0.11013996,SF6 Emissions
Monaco,Europe,2004,0.070432848,SF6 Emissions
Monaco,Europe,2003,0.122288256,SF6 Emissions
Monaco,Europe,2002,0.118404048,SF6 Emissions
Monaco,Europe,2001,0.114217968,SF6 Emissions
Monaco,Europe,2000,0.116265408,SF6 Emissions
Monaco,Europe,1999,0.115289568,SF6 Emissions
Monaco,Europe,1998,0.116876448,SF6 Emissions
Monaco,Europe,1997,0.115663488,SF6 Emissions
Monaco,Europe,1996,0.117291408,SF6 Emissions
Monaco,Europe,1995,0.121484784,SF6 Emissions
Monaco,Europe,1994,0.258058608,SF6 Emissions
Monaco,Europe,1993,0.258058608,SF6 Emissions
Monaco,Europe,1992,0.266541576,SF6 Emissions
Monaco,Europe,1991,0.224392584,SF6 Emissions
Monaco,Europe,1990,0.221641992,SF6 Emissions
Netherlands,Europe,2014,134.5879353,SF6 Emissions
Netherlands,Europe,2013,119.8668954,SF6 Emissions
Netherlands,Europe,2012,172.506245,SF6 Emissions
Netherlands,Europe,2011,125.1663173,SF6 Emissions
Netherlands,Europe,2010,153.781008,SF6 Emissions
Netherlands,Europe,2009,145.588224,SF6 Emissions
Netherlands,Europe,2008,156.4478628,SF6 Emissions
Netherlands,Europe,2007,156.500281,SF6 Emissions
Netherlands,Europe,2006,169.7777789,SF6 Emissions
Netherlands,Europe,2005,203.7220534,SF6 Emissions
Netherlands,Europe,2004,219.4432499,SF6 Emissions
Netherlands,Europe,2003,197.4786262,SF6 Emissions
Netherlands,Europe,2002,224.9781601,SF6 Emissions
Netherlands,Europe,2001,274.9096069,SF6 Emissions
Netherlands,Europe,2000,258.7890691,SF6 Emissions
Netherlands,Europe,1999,266.2215429,SF6 Emissions
Netherlands,Europe,1998,276.4427581,SF6 Emissions
Netherlands,Europe,1997,299.037347,SF6 Emissions
Netherlands,Europe,1996,271.0332426,SF6 Emissions
Netherlands,Europe,1995,260.9594544,SF6 Emissions
Netherlands,Europe,1994,179.4484367,SF6 Emissions
Netherlands,Europe,1993,140.2397071,SF6 Emissions
Netherlands,Europe,1992,134.0409365,SF6 Emissions
Netherlands,Europe,1991,125.7244478,SF6 Emissions
Netherlands,Europe,1990,206.6994046,SF6 Emissions
New Zealand,Oceania,2014,17.8296,SF6 Emissions
New Zealand,Oceania,2013,18.6732,SF6 Emissions
New Zealand,Oceania,2012,19.38,SF6 Emissions
New Zealand,Oceania,2011,16.3932,SF6 Emissions
New Zealand,Oceania,2010,19.152,SF6 Emissions
New Zealand,Oceania,2009,18.4908,SF6 Emissions
New Zealand,Oceania,2008,14.0448,SF6 Emissions
New Zealand,Oceania,2007,13.9992,SF6 Emissions
New Zealand,Oceania,2006,14.6832,SF6 Emissions
New Zealand,Oceania,2005,18.0576,SF6 Emissions
New Zealand,Oceania,2004,21.2268,SF6 Emissions
New Zealand,Oceania,2003,16.7124,SF6 Emissions
New Zealand,Oceania,2002,14.1816,SF6 Emissions
New Zealand,Oceania,2001,9.6444,SF6 Emissions
New Zealand,Oceania,2000,9.9864,SF6 Emissions
New Zealand,Oceania,1999,15.3672,SF6 Emissions
New Zealand,Oceania,1998,16.188,SF6 Emissions
New Zealand,Oceania,1997,17.4648,SF6 Emissions
New Zealand,Oceania,1996,16.7352,SF6 Emissions
New Zealand,Oceania,1995,17.0088,SF6 Emissions
New Zealand,Oceania,1994,16.5984,SF6 Emissions
New Zealand,Oceania,1993,16.0968,SF6 Emissions
New Zealand,Oceania,1992,15.7776,SF6 Emissions
New Zealand,Oceania,1991,15.0024,SF6 Emissions
New Zealand,Oceania,1990,14.5008,SF6 Emissions
Norway,Europe,2014,54.74016608,SF6 Emissions
Norway,Europe,2013,60.62401383,SF6 Emissions
Norway,Europe,2012,57.5503259,SF6 Emissions
Norway,Europe,2011,57.92112946,SF6 Emissions
Norway,Europe,2010,71.91294342,SF6 Emissions
Norway,Europe,2009,58.62677658,SF6 Emissions
Norway,Europe,2008,62.38554522,SF6 Emissions
Norway,Europe,2007,72.72829896,SF6 Emissions
Norway,Europe,2006,202.3262204,SF6 Emissions
Norway,Europe,2005,297.6707519,SF6 Emissions
Norway,Europe,2004,263.3436541,SF6 Emissions
Norway,Europe,2003,217.3681124,SF6 Emissions
Norway,Europe,2002,227.3359849,SF6 Emissions
Norway,Europe,2001,754.7889996,SF6 Emissions
Norway,Europe,2000,891.4140971,SF6 Emissions
Norway,Europe,1999,833.7395933,SF6 Emissions
Norway,Europe,1998,693.2906872,SF6 Emissions
Norway,Europe,1997,553.1737084,SF6 Emissions
Norway,Europe,1996,547.6760984,SF6 Emissions
Norway,Europe,1995,579.8172291,SF6 Emissions
Norway,Europe,1994,837.5709759,SF6 Emissions
Norway,Europe,1993,703.7614162,SF6 Emissions
Norway,Europe,1992,672.5833437,SF6 Emissions
Norway,Europe,1991,1983.457956,SF6 Emissions
Norway,Europe,1990,2098.536832,SF6 Emissions
Poland,Europe,2014,52.78620119,SF6 Emissions
Poland,Europe,2013,47.53688092,SF6 Emissions
Poland,Europe,2012,41.92187036,SF6 Emissions
Poland,Europe,2011,39.02069615,SF6 Emissions
Poland,Europe,2010,35.36857161,SF6 Emissions
Poland,Europe,2009,37.60295065,SF6 Emissions
Poland,Europe,2008,32.87050543,SF6 Emissions
Poland,Europe,2007,31.15875153,SF6 Emissions
Poland,Europe,2006,33.20208377,SF6 Emissions
Poland,Europe,2005,26.80117831,SF6 Emissions
Poland,Europe,2004,22.35673976,SF6 Emissions
Poland,Europe,2003,20.71599534,SF6 Emissions
Poland,Europe,2002,23.28528712,SF6 Emissions
Poland,Europe,2001,22.85771661,SF6 Emissions
Poland,Europe,2000,23.06669091,SF6 Emissions
Poland,Europe,1999,23.50248873,SF6 Emissions
Poland,Europe,1998,23.93828655,SF6 Emissions
Poland,Europe,1997,22.91032436,SF6 Emissions
Poland,Europe,1996,23.79756218,SF6 Emissions
Poland,Europe,1995,29.12181818,SF6 Emissions
Poland,Europe,1994,13.26545455,SF6 Emissions
Portugal,Europe,2014,30.64554186,SF6 Emissions
Portugal,Europe,2013,34.99858891,SF6 Emissions
Portugal,Europe,2012,33.38395994,SF6 Emissions
Portugal,Europe,2011,30.24224595,SF6 Emissions
Portugal,Europe,2010,34.69421438,SF6 Emissions
Portugal,Europe,2009,33.14409315,SF6 Emissions
Portugal,Europe,2008,30.35575252,SF6 Emissions
Portugal,Europe,2007,31.38005345,SF6 Emissions
Portugal,Europe,2006,28.43935469,SF6 Emissions
Portugal,Europe,2005,26.63308063,SF6 Emissions
Portugal,Europe,2004,26.53563722,SF6 Emissions
Portugal,Europe,2003,21.63705422,SF6 Emissions
Portugal,Europe,2002,18.15670528,SF6 Emissions
Portugal,Europe,2001,17.86642566,SF6 Emissions
Portugal,Europe,2000,16.6128915,SF6 Emissions
Portugal,Europe,1999,16.52796015,SF6 Emissions
Portugal,Europe,1998,15.83005032,SF6 Emissions
Portugal,Europe,1997,15.45928287,SF6 Emissions
Portugal,Europe,1996,14.39895922,SF6 Emissions
Portugal,Europe,1995,13.93093734,SF6 Emissions
Romania,Europe,2014,51.78116981,SF6 Emissions
Romania,Europe,2013,57.20326015,SF6 Emissions
Romania,Europe,2012,50.75673576,SF6 Emissions
Romania,Europe,2011,47.83249909,SF6 Emissions
Romania,Europe,2010,60.70522857,SF6 Emissions
Romania,Europe,2009,47.0334094,SF6 Emissions
Romania,Europe,2008,33.83052845,SF6 Emissions
Romania,Europe,2007,29.88175403,SF6 Emissions
Romania,Europe,2006,24.13052677,SF6 Emissions
Romania,Europe,2005,15.66777691,SF6 Emissions
Romania,Europe,2004,14.0972923,SF6 Emissions
Romania,Europe,2003,10.54316651,SF6 Emissions
Romania,Europe,2002,12.09704236,SF6 Emissions
Romania,Europe,2001,14.33287806,SF6 Emissions
Romania,Europe,2000,8.683933372,SF6 Emissions
Romania,Europe,1999,1.704964776,SF6 Emissions
Romania,Europe,1998,1.51447518,SF6 Emissions
Romania,Europe,1997,1.40871282,SF6 Emissions
Romania,Europe,1996,1.54056294,SF6 Emissions
Romania,Europe,1995,0.97619568,SF6 Emissions
Romania,Europe,1994,0.73688688,SF6 Emissions
Romania,Europe,1993,0.52106208,SF6 Emissions
Romania,Europe,1992,0.48563088,SF6 Emissions
Romania,Europe,1991,0.52051488,SF6 Emissions
Romania,Europe,1990,0.47496048,SF6 Emissions
Russian Federation,Europe/Asia,2014,799.428306,SF6 Emissions
Russian Federation,Europe/Asia,2013,4909.130404,SF6 Emissions
Russian Federation,Europe/Asia,2012,5241.106607,SF6 Emissions
Russian Federation,Europe/Asia,2011,485.9711928,SF6 Emissions
Russian Federation,Europe/Asia,2010,636.794269,SF6 Emissions
Russian Federation,Europe/Asia,2009,754.2408834,SF6 Emissions
Russian Federation,Europe/Asia,2008,792.640787,SF6 Emissions
Russian Federation,Europe/Asia,2007,1327.42056,SF6 Emissions
Russian Federation,Europe/Asia,2006,1298.461931,SF6 Emissions
Russian Federation,Europe/Asia,2005,1278.361431,SF6 Emissions
Russian Federation,Europe/Asia,2004,1179.13174,SF6 Emissions
Russian Federation,Europe/Asia,2003,1050.471473,SF6 Emissions
Russian Federation,Europe/Asia,2002,896.7741326,SF6 Emissions
Russian Federation,Europe/Asia,2001,827.099257,SF6 Emissions
Russian Federation,Europe/Asia,2000,664.4583313,SF6 Emissions
Russian Federation,Europe/Asia,1999,650.0271822,SF6 Emissions
Russian Federation,Europe/Asia,1998,806.4278855,SF6 Emissions
Russian Federation,Europe/Asia,1997,1004.405978,SF6 Emissions
Russian Federation,Europe/Asia,1996,1006.075578,SF6 Emissions
Russian Federation,Europe/Asia,1995,397.110865,SF6 Emissions
Russian Federation,Europe/Asia,1994,97.16385224,SF6 Emissions
Russian Federation,Europe/Asia,1993,161.8810746,SF6 Emissions
Russian Federation,Europe/Asia,1992,337.6013465,SF6 Emissions
Russian Federation,Europe/Asia,1991,1042.187568,SF6 Emissions
Russian Federation,Europe/Asia,1990,1147.149755,SF6 Emissions
Slovakia,Europe,2014,14.1683858,SF6 Emissions
Slovakia,Europe,2013,22.303416,SF6 Emissions
Slovakia,Europe,2012,21.243672,SF6 Emissions
Slovakia,Europe,2011,20.801808,SF6 Emissions
Slovakia,Europe,2010,19.624188,SF6 Emissions
Slovakia,Europe,2009,19.5113508,SF6 Emissions
Slovakia,Europe,2008,18.8511768,SF6 Emissions
Slovakia,Europe,2007,17.3948496,SF6 Emissions
Slovakia,Europe,2006,16.7104848,SF6 Emissions
Slovakia,Europe,2005,16.3841712,SF6 Emissions
Slovakia,Europe,2004,15.433092,SF6 Emissions
Slovakia,Europe,2003,15.0554556,SF6 Emissions
Slovakia,Europe,2002,14.7798492,SF6 Emissions
Slovakia,Europe,2001,13.3308864,SF6 Emissions
Slovakia,Europe,2000,13.043994,SF6 Emissions
Slovakia,Europe,1999,12.6428736,SF6 Emissions
Slovakia,Europe,1998,12.6479124,SF6 Emissions
Slovakia,Europe,1997,11.4728688,SF6 Emissions
Slovakia,Europe,1996,11.1639288,SF6 Emissions
Slovakia,Europe,1995,10.1547096,SF6 Emissions
Slovakia,Europe,1994,17.623716,SF6 Emissions
Slovakia,Europe,1993,0.089832,SF6 Emissions
Slovakia,Europe,1992,0.042636,SF6 Emissions
Slovakia,Europe,1991,0.035112,SF6 Emissions
Slovakia,Europe,1990,0.058368,SF6 Emissions
Slovenia,Europe,2014,15.52097802,SF6 Emissions
Slovenia,Europe,2013,15.95110572,SF6 Emissions
Slovenia,Europe,2012,16.93512522,SF6 Emissions
Slovenia,Europe,2011,18.13933002,SF6 Emissions
Slovenia,Europe,2010,17.97173064,SF6 Emissions
Slovenia,Europe,2009,17.19839682,SF6 Emissions
Slovenia,Europe,2008,17.54165248,SF6 Emissions
Slovenia,Europe,2007,17.79061992,SF6 Emissions
Slovenia,Europe,2006,17.9338729,SF6 Emissions
Slovenia,Europe,2005,17.9964219,SF6 Emissions
Slovenia,Europe,2004,17.46936,SF6 Emissions
Slovenia,Europe,2003,17.09088,SF6 Emissions
Slovenia,Europe,2002,16.53684,SF6 Emissions
Slovenia,Europe,2001,15.3672,SF6 Emissions
Slovenia,Europe,2000,15.0138,SF6 Emissions
Slovenia,Europe,1999,15.36492,SF6 Emissions
Slovenia,Europe,1998,12.77028,SF6 Emissions
Slovenia,Europe,1997,13.25364,SF6 Emissions
Slovenia,Europe,1996,12.87744,SF6 Emissions
Slovenia,Europe,1995,12.13188,SF6 Emissions
Slovenia,Europe,1994,10.83684,SF6 Emissions
Slovenia,Europe,1993,10.54044,SF6 Emissions
Slovenia,Europe,1992,9.6672,SF6 Emissions
Slovenia,Europe,1991,9.6444,SF6 Emissions
Slovenia,Europe,1990,9.82908,SF6 Emissions
Spain,Europe,2014,207.4442838,SF6 Emissions
Spain,Europe,2013,213.8560656,SF6 Emissions
Spain,Europe,2012,220.0057614,SF6 Emissions
Spain,Europe,2011,239.1547403,SF6 Emissions
Spain,Europe,2010,234.9021756,SF6 Emissions
Spain,Europe,2009,231.2641621,SF6 Emissions
Spain,Europe,2008,244.995804,SF6 Emissions
Spain,Europe,2007,238.4280378,SF6 Emissions
Spain,Europe,2006,232.0100412,SF6 Emissions
Spain,Europe,2005,212.603502,SF6 Emissions
Spain,Europe,2004,199.7837004,SF6 Emissions
Spain,Europe,2003,176.3318941,SF6 Emissions
Spain,Europe,2002,180.411954,SF6 Emissions
Spain,Europe,2001,163.1753363,SF6 Emissions
Spain,Europe,2000,187.6796136,SF6 Emissions
Spain,Europe,1999,167.9807784,SF6 Emissions
Spain,Europe,1998,158.1212831,SF6 Emissions
Spain,Europe,1997,152.5264824,SF6 Emissions
Spain,Europe,1996,111.431715,SF6 Emissions
Spain,Europe,1995,100.9315416,SF6 Emissions
Spain,Europe,1994,84.64896722,SF6 Emissions
Spain,Europe,1993,77.01648478,SF6 Emissions
Spain,Europe,1992,72.94239845,SF6 Emissions
Spain,Europe,1991,69.70653118,SF6 Emissions
Spain,Europe,1990,63.60506878,SF6 Emissions
Sweden,Europe,2014,46.61812622,SF6 Emissions
Sweden,Europe,2013,41.21360962,SF6 Emissions
Sweden,Europe,2012,52.33512261,SF6 Emissions
Sweden,Europe,2011,54.7658969,SF6 Emissions
Sweden,Europe,2010,62.90524383,SF6 Emissions
Sweden,Europe,2009,70.0116689,SF6 Emissions
Sweden,Europe,2008,72.85335046,SF6 Emissions
Sweden,Europe,2007,137.3783072,SF6 Emissions
Sweden,Europe,2006,112.6366509,SF6 Emissions
Sweden,Europe,2005,151.5907428,SF6 Emissions
Sweden,Europe,2004,94.68877593,SF6 Emissions
Sweden,Europe,2003,85.12911275,SF6 Emissions
Sweden,Europe,2002,119.5998243,SF6 Emissions
Sweden,Europe,2001,122.775197,SF6 Emissions
Sweden,Europe,2000,118.7776388,SF6 Emissions
Sweden,Europe,1999,121.2135777,SF6 Emissions
Sweden,Europe,1998,111.2185085,SF6 Emissions
Sweden,Europe,1997,159.5946804,SF6 Emissions
Sweden,Europe,1996,116.8753136,SF6 Emissions
Sweden,Europe,1995,135.1858964,SF6 Emissions
Sweden,Europe,1994,106.3744089,SF6 Emissions
Sweden,Europe,1993,99.34713515,SF6 Emissions
Sweden,Europe,1992,102.5759794,SF6 Emissions
Sweden,Europe,1991,102.6917397,SF6 Emissions
Sweden,Europe,1990,101.7289488,SF6 Emissions
Switzerland,Europe,2014,258.8423195,SF6 Emissions
Switzerland,Europe,2013,252.4572487,SF6 Emissions
Switzerland,Europe,2012,208.9143932,SF6 Emissions
Switzerland,Europe,2011,159.5344957,SF6 Emissions
Switzerland,Europe,2010,147.9751614,SF6 Emissions
Switzerland,Europe,2009,179.6457381,SF6 Emissions
Switzerland,Europe,2008,222.1605723,SF6 Emissions
Switzerland,Europe,2007,171.6023863,SF6 Emissions
Switzerland,Europe,2006,185.6402326,SF6 Emissions
Switzerland,Europe,2005,203.1933739,SF6 Emissions
Switzerland,Europe,2004,186.0944073,SF6 Emissions
Switzerland,Europe,2003,164.5768475,SF6 Emissions
